startx,starty,stopx,stopy,length,time,userid
1311,402,1194,384,32,776,66
1032,166,657,632,56,1038,66
654,633,308,469,51,978,66
308,468,483,510,19,575,66
484,510,1383,272,35,672,66
1413,172,594,466,36,637,66
1450,148,1116,406,28,560,66
956,364,560,570,31,550,66
560,568,185,620,53,1031,66
188,620,82,259,32,727,66
83,259,552,414,35,696,66
552,416,127,323,30,663,66
392,574,1095,338,35,887,66
1093,338,1395,283,28,632,66
1395,282,1376,284,19,543,66
1376,283,822,263,31,721,66
822,265,304,650,39,704,66
304,364,1217,236,36,733,66
1392,544,644,210,42,679,66
644,210,1442,406,40,784,66
889,394,973,364,11,199,66
844,401,1025,322,31,544,66
1025,322,748,582,40,778,66
748,581,1021,182,37,953,66
1020,182,67,521,40,783,66
67,519,1420,259,45,1399,66
1420,260,636,260,24,551,66
637,261,214,566,28,567,66
212,566,1081,384,47,856,66
1221,500,509,417,32,909,66
510,418,1100,548,34,695,66
1115,547,267,470,49,896,66
266,470,810,626,28,519,66
808,629,208,154,32,800,66
209,153,769,450,39,753,66
769,454,673,166,30,568,66
673,164,903,329,32,756,66
903,327,937,470,42,1023,66
589,159,1320,573,47,900,66
1320,573,204,246,73,1667,66
206,246,658,174,31,775,66
659,174,936,354,30,568,66
937,354,1103,188,26,783,66
1101,188,1091,328,25,480,66
1095,327,828,357,33,848,66
133,441,1105,585,37,996,66
1105,584,1136,381,25,455,66
544,607,1024,429,38,727,66
188,492,1072,698,48,1007,66
1072,698,864,521,49,931,66
864,520,1218,468,36,896,66
1217,468,694,510,43,1112,66
693,510,424,222,29,784,66
427,223,500,500,38,944,66
501,500,1366,516,41,848,66
1364,516,1196,542,42,2265,66
682,330,309,672,53,866,66
309,672,427,630,43,905,66
240,277,867,147,44,932,66
867,147,399,163,48,1533,66
396,163,147,414,62,1561,66
148,413,524,121,34,655,66
523,120,622,522,50,945,66
624,522,977,226,35,728,66
978,228,1213,438,37,896,66
1213,437,1313,163,23,664,66
988,692,335,382,39,720,16
335,383,876,738,31,616,16
1288,381,1805,383,19,326,16
230,570,1193,362,32,512,16
1193,362,1684,459,39,769,16
1683,459,1758,624,25,600,16
1756,624,952,493,21,640,16
953,494,815,375,32,528,16
816,375,639,612,46,801,16
519,309,918,770,27,550,16
918,770,1516,821,45,877,16
1516,820,1609,326,28,584,16
1607,326,1356,292,22,384,16
1350,292,1155,319,23,632,16
1156,319,671,187,25,624,16
673,189,453,566,36,657,16
277,799,1478,809,33,519,16
1478,809,722,336,38,719,16
722,337,1551,283,24,606,16
1550,283,1636,286,42,872,16
1635,286,852,165,42,681,16
852,168,658,337,31,631,16
657,338,1322,847,42,936,16
228,347,776,282,19,334,16
776,282,1078,458,26,576,16
1079,458,1366,615,34,760,16
1369,615,1661,744,35,575,16
1661,745,958,340,41,864,16
958,341,148,254,35,664,16
147,254,1156,752,31,720,16
1156,751,1254,262,22,528,16
1281,745,1528,742,32,728,16
1526,742,1514,413,35,679,16
1515,413,1644,229,27,680,16
1644,231,344,360,31,672,16
344,361,1171,485,32,625,16
1171,486,347,251,36,649,16
969,368,1672,376,42,1361,16
1672,376,151,300,36,842,16
151,299,1645,258,33,584,16
1645,260,1724,219,30,617,16
1724,220,1557,437,19,512,16
1557,438,1224,854,42,808,16
552,426,1293,620,29,655,16
1835,193,681,837,47,904,16
683,836,1090,433,37,672,16
1089,431,1708,519,19,512,16
1707,519,1093,807,24,553,16
1093,806,651,501,34,625,16
651,500,1518,245,32,808,16
609,846,1832,776,78,1904,16
1832,775,840,338,34,795,16
838,338,655,531,21,488,16
656,531,100,752,37,648,16
216,489,1501,602,34,601,16
1501,602,1040,325,31,704,16
1042,327,1228,602,42,747,16
93,588,103,600,49,839,16
105,600,1577,396,49,927,16
1578,396,713,429,29,674,16
715,429,1608,658,32,657,16
1608,657,1624,657,11,280,16
1621,657,1829,581,26,552,16
1828,581,1066,342,32,592,16
1065,344,642,424,18,376,16
644,423,1624,504,30,544,16
1622,504,1362,336,29,567,16
510,515,942,687,40,705,16
943,687,760,685,27,544,16
762,684,1398,323,36,665,16
1397,325,607,875,35,649,16
179,624,1494,481,26,776,16
1494,481,988,617,25,617,16
989,617,1563,626,34,705,16
1565,627,1714,256,38,624,16
1711,261,355,676,30,623,16
355,675,312,657,42,856,16
312,656,1663,452,40,704,16
409,486,1369,552,26,480,16
177,774,357,790,15,257,16
167,789,298,789,10,167,16
705,765,139,779,18,279,16
139,779,1254,288,38,743,16
1253,289,1036,379,25,488,16
1037,379,890,170,24,480,16
890,173,274,280,35,625,16
275,280,470,369,40,1032,16
473,370,1269,505,35,727,16
1270,505,1013,288,21,417,16
1012,292,1647,328,28,551,16
1647,330,578,480,33,720,16
578,481,604,678,26,561,16
605,678,679,637,23,399,16
679,636,976,340,26,463,16
976,339,818,520,31,679,16
809,804,1726,620,34,765,16
1726,620,696,471,34,773,16
698,471,1474,671,28,559,16
1823,301,462,869,31,575,16
462,869,921,437,40,813,16
920,444,950,729,22,408,16
1291,801,1777,485,37,721,16
1297,206,1131,458,22,391,16
1131,458,679,287,35,665,16
679,286,805,268,35,616,16
805,267,182,534,29,688,16
183,535,483,138,40,728,16
483,142,1203,217,30,672,16
1203,219,1655,400,41,1416,16
1653,402,701,303,30,520,16
701,304,935,351,32,553,16
935,352,97,368,41,784,16
98,368,1772,265,42,810,16
734,805,1706,336,32,709,16
129,846,192,831,10,176,16
1197,505,148,806,31,527,16
148,806,1473,216,42,796,16
1473,218,1529,576,38,664,16
1529,575,735,284,39,633,16
736,284,1117,746,36,680,16
1117,745,113,465,35,688,16
116,465,1815,327,42,776,16
1811,327,1131,412,42,820,16
1131,413,219,494,34,607,16
221,493,343,562,32,840,16
344,562,1516,418,49,1049,16
1515,418,606,843,36,752,16
606,842,1170,303,28,576,16
1170,304,1506,649,29,632,16
1504,649,694,677,27,880,16
697,675,1071,647,24,416,16
1527,603,1534,326,28,480,16
1530,326,433,333,34,593,16
434,334,968,372,30,728,16
968,373,699,748,29,584,16
699,746,795,808,33,584,16
797,808,811,182,36,649,16
812,182,1636,247,43,736,16
1302,600,1671,725,18,316,16
983,692,203,614,37,883,16
203,614,747,323,48,1084,16
749,323,1601,455,29,552,16
1602,455,1480,861,48,865,16
1479,861,109,335,29,544,16
1623,350,1805,634,30,469,16
1805,634,1404,334,28,604,16
1381,355,209,763,47,1134,16
218,764,876,530,40,757,16
877,530,1440,578,25,576,16
1439,577,335,596,34,584,16
335,594,377,367,36,696,16
378,367,206,145,38,672,16
212,146,698,724,39,766,16
702,724,370,506,33,657,16
377,510,1539,625,37,703,16
1538,625,483,373,41,745,16
484,373,424,165,35,584,16
426,168,553,175,24,472,16
552,177,280,495,43,876,16
284,495,934,608,30,520,16
934,609,1781,559,41,784,16
1780,559,461,435,34,592,16
462,436,1097,740,40,704,16
1097,738,505,703,27,528,16
513,700,1784,538,37,616,16
1780,538,1574,186,26,568,16
780,416,696,572,46,1935,18
696,571,276,137,47,1601,18
277,137,1272,328,15,457,18
1272,329,385,558,47,871,18
389,558,360,546,25,1125,18
361,546,1048,526,52,2555,18
1049,525,1238,242,48,1103,18
1237,242,179,342,40,901,18
180,342,489,350,48,1157,18
1372,452,294,446,116,2133,18
294,446,617,333,44,2519,18
617,332,1104,179,29,672,18
982,394,1362,198,62,1057,18
1362,198,1190,211,29,932,18
948,464,535,143,42,682,18
535,143,1090,622,47,2792,18
1089,622,803,455,28,559,18
803,456,296,640,18,614,18
296,641,685,561,59,1079,18
684,562,257,496,48,1232,18
258,496,915,175,79,1614,18
914,175,495,469,37,887,18
495,470,238,315,46,1187,18
237,315,219,567,39,765,18
657,346,1207,505,46,783,18
1207,505,1152,293,31,985,18
1151,293,772,496,32,592,18
772,495,359,358,47,1698,18
389,321,892,449,56,907,18
892,449,698,558,54,1935,18
699,558,865,362,35,780,18
862,364,148,230,38,699,18
520,310,968,190,30,478,18
970,189,815,273,29,887,18
816,272,1412,441,19,459,18
1268,433,1163,178,26,472,18
1234,353,544,402,45,1837,18
544,401,1100,190,33,743,18
1101,190,1208,421,39,760,18
704,632,1339,508,49,1007,18
1306,427,804,495,90,1794,18
94,490,1016,350,38,683,18
475,270,1180,335,35,602,18
1180,335,1151,585,31,879,18
1151,584,1247,507,27,418,18
1248,507,1400,498,23,410,18
1400,497,1189,241,24,504,18
961,601,788,389,30,972,18
788,388,1267,181,24,526,18
1268,180,953,252,28,620,18
952,252,853,188,28,474,18
852,188,152,169,55,1102,18
153,169,912,402,42,717,18
1096,295,576,524,38,606,18
576,524,443,398,38,1102,18
444,398,1373,228,39,758,18
1373,229,88,214,36,800,18
87,214,1296,195,37,765,18
1143,520,1424,313,27,423,18
1424,313,1215,379,41,752,18
1214,379,352,217,38,652,18
479,249,876,514,21,426,18
876,514,1124,247,33,6476,18
815,287,897,301,12,405,18
1128,282,674,298,40,638,18
674,298,1292,347,37,1734,18
1012,477,136,380,43,963,18
136,380,955,391,35,922,18
956,391,1086,187,18,420,18
528,629,1194,221,38,614,18
1194,221,874,640,38,767,18
1256,456,564,134,45,728,18
564,134,192,365,45,1022,18
191,365,1111,410,42,888,18
277,494,1017,306,37,633,18
1017,306,1293,538,34,757,18
1292,540,319,377,28,606,18
1055,617,1129,565,23,432,18
1123,568,692,558,25,456,18
695,554,932,222,24,535,18
932,223,180,286,29,575,18
1083,603,333,223,36,776,18
333,225,422,362,31,576,18
422,363,1297,610,24,579,18
1286,656,379,570,48,812,18
844,419,1286,661,25,394,18
1286,661,363,393,38,972,18
363,392,1242,523,24,497,18
722,477,447,208,41,1052,18
446,208,604,435,67,1667,18
769,606,196,650,59,1569,18
737,529,1158,350,37,728,22
1157,350,331,266,35,711,22
331,268,404,493,37,664,22
405,493,875,476,35,800,22
874,476,994,214,23,462,22
993,214,475,269,36,679,22
1369,359,675,342,52,847,22
675,342,356,663,62,2379,22
1317,590,999,393,23,367,22
999,393,543,394,35,1141,22
1122,629,548,161,37,984,22
548,162,592,214,24,1145,22
594,215,1064,213,30,527,22
1063,213,152,174,41,775,22
169,180,548,446,44,775,22
840,502,820,481,10,150,22
818,479,550,334,21,410,22
550,334,1105,534,60,2134,22
1104,535,1078,534,14,639,22
1085,534,396,377,60,2361,22
396,376,1112,318,38,800,22
1035,664,576,303,37,632,22
576,303,1276,567,41,1027,22
1274,567,1032,499,37,1176,22
1032,497,884,287,27,495,22
880,287,140,387,32,824,22
140,388,1353,462,39,1344,22
1351,461,760,242,37,1888,22
742,301,757,250,11,326,22
644,299,146,313,37,701,22
146,313,916,323,52,2011,22
916,325,848,480,23,1513,22
848,481,858,160,32,1111,22
830,181,501,274,28,2683,22
514,277,959,190,30,622,22
958,190,126,598,49,1776,22
126,597,604,278,44,1633,22
605,276,828,213,28,592,22
829,211,840,192,10,296,22
840,191,1281,576,49,864,22
1448,162,213,215,30,485,22
168,587,1364,317,60,1083,22
1364,317,1184,226,25,949,22
1177,230,362,602,23,551,22
362,596,129,223,45,913,22
130,226,1164,343,49,871,22
1164,347,1185,492,22,2272,22
1185,493,920,240,22,600,22
874,465,882,494,38,833,22
872,493,546,494,27,544,22
860,488,512,490,23,808,22
87,465,856,482,43,702,22
856,482,938,474,19,903,22
936,474,844,450,22,416,22
841,451,239,398,29,872,22
238,398,668,547,54,1000,22
664,546,403,444,28,632,22
401,445,132,413,26,1136,22
136,414,276,683,37,873,22
280,682,1019,140,51,991,22
1018,140,389,178,30,976,22
391,180,1108,566,42,1360,22
1104,564,308,561,25,560,22
311,562,1047,300,46,913,22
1047,301,371,491,47,1272,22
193,448,773,487,38,679,22
773,487,700,413,32,1560,22
648,298,1274,297,24,376,22
1274,297,759,182,35,1515,22
758,182,152,490,41,824,22
152,488,267,370,35,993,22
268,370,1234,401,42,847,22
1234,400,740,187,47,1263,22
704,190,836,574,27,623,22
836,573,424,450,58,1805,22
424,451,272,299,31,848,22
274,300,555,548,47,856,22
555,546,796,583,19,728,22
796,582,706,378,33,864,22
253,410,814,223,26,704,22
908,191,250,418,33,698,22
250,418,103,690,45,1056,22
106,688,1154,326,46,1120,22
1149,327,350,218,32,894,22
308,203,439,197,11,591,22
440,197,908,591,33,736,22
908,592,483,618,28,608,22
488,618,1384,550,39,727,22
1378,550,417,352,32,936,22
420,352,1149,425,30,656,22
1148,425,1191,324,14,448,22
1190,324,954,282,25,632,22
756,524,1215,414,17,260,22
1210,414,766,555,26,583,22
767,553,398,576,31,896,22
399,574,771,399,30,631,22
769,399,879,246,32,832,22
880,246,1362,260,15,400,22
1360,260,864,634,33,679,22
863,632,1357,330,37,721,22
1356,330,231,230,34,632,22
976,166,320,614,34,899,22
1021,128,193,630,33,533,22
193,630,679,167,22,1151,22
679,169,1239,434,35,687,22
1075,171,697,470,20,406,22
697,470,499,297,42,1055,22
504,295,1407,551,42,1056,22
1407,552,894,550,33,928,22
891,550,434,495,31,832,22
1115,677,816,643,21,333,22
802,634,796,391,18,346,22
794,358,636,561,16,253,22
636,562,804,597,24,376,22
776,434,881,435,29,4490,60
880,435,1026,293,92,3254,60
1025,293,340,195,79,2062,60
717,176,1408,189,84,2443,60
752,426,1222,579,51,886,60
1222,579,1025,582,135,6636,60
1026,582,1360,492,49,1546,60
1360,493,252,482,95,2016,60
253,482,780,501,70,3082,60
780,502,89,403,55,1756,60
89,402,262,272,21,426,60
263,272,1100,360,93,5746,60
525,265,867,404,29,500,60
867,404,864,461,71,1728,60
863,461,1257,568,40,1874,60
1258,568,1227,647,52,4158,60
1227,646,1181,399,41,848,60
1180,399,278,365,64,1540,60
279,365,716,222,26,480,60
1157,281,416,350,29,548,60
416,350,1367,538,51,2518,60
1366,538,760,305,117,4768,60
511,192,881,323,35,1602,60
882,323,1027,362,27,804,60
1026,362,256,408,53,1648,60
257,408,1379,165,92,2220,60
1369,147,309,645,111,3850,60
166,498,1376,576,40,850,60
1376,576,1318,482,44,2709,60
1318,481,1345,508,36,819,60
1344,508,131,320,29,2500,60
214,319,686,394,28,428,60
208,306,252,314,12,258,60
228,333,303,321,12,232,60
1231,572,183,319,32,517,60
183,319,430,407,128,4426,60
442,407,983,494,103,2626,60
158,346,271,330,16,270,60
114,342,281,315,16,235,60
324,306,120,337,20,316,60
120,337,424,434,37,1818,60
433,430,896,250,39,1260,60
895,250,794,243,18,548,60
1189,510,569,574,54,1564,60
570,574,890,631,26,448,60
886,631,118,335,30,552,60
1048,344,780,482,33,533,60
780,482,802,257,27,701,60
1292,426,849,515,47,1576,60
842,518,797,477,15,964,60
797,476,766,183,21,452,60
766,184,549,316,19,477,60
550,316,607,528,20,468,60
608,567,832,585,23,627,60
888,561,1195,299,29,516,60
1195,299,174,417,32,638,60
175,417,207,294,53,944,60
208,294,156,165,25,382,60
156,166,1405,346,28,612,60
1404,346,1336,389,44,772,60
872,412,907,411,16,296,60
691,459,664,466,11,186,60
182,169,966,584,46,750,60
965,584,1038,254,38,683,60
1037,254,771,202,16,293,60
771,203,914,382,18,358,60
914,381,916,346,10,142,60
915,345,1252,262,28,488,60
1251,262,869,313,18,325,60
165,399,369,362,44,1322,60
820,404,556,614,26,413,60
588,382,879,517,14,283,60
972,609,545,373,27,467,60
545,373,494,629,43,941,60
892,555,1336,492,28,450,60
1336,492,728,596,37,665,60
327,282,355,265,24,435,60
355,266,377,274,19,310,60
372,278,1236,210,30,538,60
1235,210,517,213,28,484,60
420,390,868,271,30,509,60
866,272,1382,330,48,928,60
1016,618,732,337,22,546,60
733,337,757,342,11,160,60
584,441,100,489,50,894,60
156,435,928,210,27,603,86
928,210,583,146,28,595,86
583,147,295,409,39,648,86
296,408,659,353,30,550,86
658,353,979,334,33,596,86
162,300,401,363,20,342,86
142,338,1162,252,39,683,86
215,362,383,174,30,582,86
1203,200,621,438,33,659,86
969,456,819,393,28,549,86
818,393,1059,259,24,430,86
1111,260,669,167,33,690,86
669,168,532,307,27,441,86
532,308,276,331,31,585,86
277,331,295,242,36,706,86
84,232,519,266,22,484,86
519,266,903,311,38,858,86
903,310,493,509,50,905,86
493,508,361,437,27,477,86
360,437,1114,245,34,763,86
1113,245,276,261,54,979,86
276,262,309,442,28,533,86
309,441,152,262,37,720,86
153,262,360,236,31,751,86
360,237,1165,444,47,983,86
627,354,433,299,27,470,86
482,261,715,243,17,257,86
715,243,855,369,37,773,86
633,381,241,371,37,931,86
241,371,1160,182,46,806,86
748,415,862,346,40,764,86
657,203,1062,473,56,1193,86
1062,472,844,478,31,535,86
606,331,1257,473,41,844,86
1247,466,455,347,42,664,86
455,346,173,404,37,672,86
174,404,906,248,40,637,86
366,302,413,177,29,536,86
426,361,1233,446,48,850,86
1231,446,842,133,41,708,86
1016,464,1189,357,16,250,86
1189,357,1050,167,27,634,86
927,175,1160,186,14,216,86
918,245,926,221,12,466,86
686,447,724,396,22,589,86
655,432,1070,198,31,594,86
1069,198,428,320,40,870,86
937,167,751,394,18,350,86
751,394,850,257,21,563,86
826,237,577,506,29,476,86
577,506,349,509,38,698,86
347,509,303,509,10,149,86
305,507,815,108,41,679,86
814,108,648,215,20,342,86
648,216,479,322,19,392,86
217,497,1235,308,34,586,86
1235,308,896,428,36,576,86
902,427,323,307,41,764,86
324,307,418,538,33,681,86
418,537,205,359,34,636,86
206,359,828,316,35,732,86
827,316,572,333,27,615,86
571,333,240,184,35,1096,86
241,184,287,167,47,898,86
287,168,802,213,51,906,86
802,214,781,199,26,638,86
830,518,623,292,38,705,86
625,294,811,480,34,709,86
811,479,730,338,26,486,86
730,339,454,345,43,721,86
1178,198,438,141,35,623,86
460,155,481,136,14,205,86
481,136,1073,479,45,872,86
1072,479,725,313,34,599,86
724,313,1044,470,42,670,86
1044,469,384,274,50,878,86
385,274,380,387,21,580,86
381,387,482,312,21,455,86
798,491,1007,443,32,573,86
1007,442,144,182,39,680,86
109,383,1088,303,48,888,86
576,475,842,178,37,666,86
842,179,911,411,32,595,86
911,410,630,294,28,558,86
630,295,929,324,19,336,86
914,317,991,230,34,641,86
990,230,1153,397,36,647,86
1102,469,477,336,33,730,86
473,353,484,356,14,401,86
484,356,792,388,31,902,86
788,388,798,419,31,531,86
799,419,1058,249,22,393,86
108,242,1224,480,38,837,86
1224,480,865,455,33,743,86
864,455,95,441,35,725,86
122,200,87,222,29,985,86
88,222,684,300,37,610,86
683,300,195,389,39,639,86
196,389,181,464,25,506,86
181,463,1002,130,44,713,86
128,471,909,212,28,468,86
471,208,945,309,28,597,86
943,311,951,304,23,400,86
951,304,545,328,34,697,86
546,328,991,153,30,607,86
713,352,447,466,20,471,86
447,464,284,386,46,773,86
431,408,700,273,19,416,86
700,273,498,426,41,715,86
499,426,769,450,34,603,86
767,450,761,320,32,834,86
183,381,375,259,37,619,86
375,260,354,295,32,591,86
501,474,777,300,39,939,86
776,300,1057,443,26,552,86
1056,443,281,427,40,1299,86
282,426,699,277,39,621,86
874,512,251,258,27,492,86
251,258,259,366,30,521,86
797,336,647,409,26,484,86
647,410,1013,371,33,645,86
1029,356,527,342,33,524,86
528,342,181,475,51,1064,86
767,214,751,223,16,363,86
751,224,204,210,36,670,86
207,212,1147,382,39,715,86
1146,382,318,236,35,636,86
319,236,196,327,39,818,86
197,327,814,295,30,522,86
813,295,692,396,44,1019,86
264,299,835,440,38,688,86
834,439,656,176,31,621,86
914,349,400,349,27,483,86
238,493,271,151,35,585,86
425,166,919,460,34,649,86
919,460,947,192,27,666,86
947,193,964,162,30,521,86
964,163,801,372,36,630,86
281,342,587,437,25,449,86
259,459,1048,324,32,571,86
1047,324,151,244,33,637,86
152,244,1018,483,42,711,86
1018,482,781,268,33,599,86
1040,470,299,257,32,618,86
299,257,511,346,24,472,86
510,346,586,149,28,585,86
586,150,1197,481,53,875,86
1196,481,356,332,44,717,86
356,333,437,477,28,442,86
771,489,2010,606,43,3021,57
2009,606,768,428,44,818,57
768,427,2283,721,45,928,57
2282,721,623,293,51,876,57
624,293,846,168,27,512,57
845,168,69,262,37,722,57
69,261,1062,223,33,840,57
1706,448,453,317,43,700,57
327,270,1525,491,35,839,57
1524,491,168,718,47,1113,57
951,176,1038,178,19,669,57
1038,179,1646,521,27,468,57
1647,521,2046,557,23,416,57
2045,557,1251,233,26,502,57
1250,233,785,263,25,528,57
784,263,657,698,29,500,57
2121,290,848,808,37,652,57
848,807,2223,664,51,903,57
1303,181,1116,245,12,512,57
1115,245,334,733,32,586,57
333,733,1572,437,42,734,57
1571,437,1853,797,36,642,57
1852,797,1111,467,32,536,57
1244,686,1490,655,10,150,57
1490,655,845,376,36,820,57
846,377,1086,873,38,640,57
1086,872,2046,799,38,724,57
2045,799,474,730,38,698,57
2394,359,1201,671,42,694,57
1201,671,399,583,46,888,57
400,583,2157,878,42,927,57
2156,878,1062,582,32,694,57
1062,583,2422,308,44,856,57
2159,362,2416,335,40,723,57
2415,335,620,182,39,922,57
621,182,573,691,47,1020,57
1916,804,172,456,45,734,57
172,456,2040,743,51,959,57
2039,743,2059,553,48,898,57
2058,553,819,568,32,572,57
820,568,1874,434,38,696,57
1873,434,269,857,48,898,57
1540,780,322,439,37,667,57
322,439,896,210,45,807,57
895,210,667,391,17,464,57
1511,330,203,442,38,660,57
203,442,558,423,34,926,57
559,423,1310,449,32,626,57
1309,449,695,695,29,522,57
696,695,495,738,30,516,57
495,739,1549,411,44,801,57
349,332,1700,542,34,713,57
1223,307,480,732,34,554,57
480,732,2221,301,49,904,57
2220,301,1626,447,31,536,57
